Station,Date,Year,Time,Precip,Air max,min ,obs temp
WTSNVILE.C,9/20/2011,2011,2359,0,73,51,
WTSNVILE.C,9/21/2011,2011,2359,0,74,51,
WTSNVILE.C,9/22/2011,2011,2359,0,73,52,
WTSNVILE.C,9/23/2011,2011,2359,0.02,74,52,
WTSNVILE.C,9/24/2011,2011,2359,0.05,75,51,
WTSNVILE.C,9/25/2011,2011,2359,0.02,74,53,
WTSNVILE.C,9/26/2011,2011,2359,0.02,74,52,
WTSNVILE.C,9/27/2011,2011,2359,0.01,73,52,
WTSNVILE.C,9/28/2011,2011,2359,0,72,52,
WTSNVILE.C,9/29/2011,2011,2359,0.01,74,51,
WTSNVILE.C,9/30/2011,2011,2359,0.04,74,51,
WTSNVILE.C,10/1/2011,2011,2359,0.01,72,52,
WTSNVILE.C,10/2/2011,2011,2359,0,73,51,
WTSNVILE.C,10/3/2011,2011,2359,0,73,50,
WTSNVILE.C,10/4/2011,2011,2359,0.01,73,50,
WTSNVILE.C,10/5/2011,2011,2359,0.04,75,50,
WTSNVILE.C,10/6/2011,2011,2359,0,75,50,
WTSNVILE.C,10/7/2011,2011,2359,0.01,75,50,
WTSNVILE.C,10/8/2011,2011,2359,0,77,49,
WTSNVILE.C,10/9/2011,2011,2359,0.01,74,49,
WTSNVILE.C,10/10/2011,2011,2359,0.02,72,48,
WTSNVILE.C,10/11/2011,2011,2359,0.02,71,48,
WTSNVILE.C,10/12/2011,2011,2359,0,73,48,
WTSNVILE.C,10/13/2011,2011,2359,0.02,73,47,
WTSNVILE.C,10/14/2011,2011,2359,0,73,48,
WTSNVILE.C,10/15/2011,2011,2359,0.01,70,48,
WTSNVILE.C,10/16/2011,2011,2359,0,72,48,
WTSNVILE.C,10/17/2011,2011,2359,0.08,73,47,
WTSNVILE.C,10/18/2011,2011,2359,0.02,71,47,
WTSNVILE.C,10/19/2011,2011,2359,0.01,70,48,
WTSNVILE.C,10/20/2011,2011,2359,0.04,70,47,
WTSNVILE.C,10/21/2011,2011,2359,0.05,70,48,
WTSNVILE.C,10/22/2011,2011,2359,0.01,71,47,
WTSNVILE.C,10/23/2011,2011,2359,0,73,48,
WTSNVILE.C,10/24/2011,2011,2359,0.06,72,48,
WTSNVILE.C,10/25/2011,2011,2359,0.05,72,48,
WTSNVILE.C,10/26/2011,2011,2359,0.11,71,48,
WTSNVILE.C,10/27/2011,2011,2359,0.03,71,47,
WTSNVILE.C,10/28/2011,2011,2359,0.07,70,47,
WTSNVILE.C,10/29/2011,2011,2359,0.09,67,47,
WTSNVILE.C,10/30/2011,2011,2359,0.09,66,46,
WTSNVILE.C,10/31/2011,2011,2359,0.06,70,46,
WTSNVILE.C,11/1/2011,2011,2359,0.01,71,45,
WTSNVILE.C,11/2/2011,2011,2359,0.04,71,45,
WTSNVILE.C,11/3/2011,2011,2359,0.02,71,45,
WTSNVILE.C,11/4/2011,2011,2359,0.01,70,45,
WTSNVILE.C,11/5/2011,2011,2359,0,68,45,
WTSNVILE.C,11/6/2011,2011,2359,0.04,68,45,
WTSNVILE.C,11/7/2011,2011,2359,0.06,68,45,
WTSNVILE.C,11/8/2011,2011,2359,0.14,67,45,
WTSNVILE.C,11/9/2011,2011,2359,0.09,67,44,
WTSNVILE.C,11/10/2011,2011,2359,0.14,67,45,
WTSNVILE.C,11/11/2011,2011,2359,0.28,67,44,
WTSNVILE.C,11/12/2011,2011,2359,0.02,67,44,
WTSNVILE.C,11/13/2011,2011,2359,0.08,66,43,
WTSNVILE.C,11/14/2011,2011,2359,0.09,66,43,
WTSNVILE.C,11/15/2011,2011,2359,0.03,68,42,
WTSNVILE.C,11/16/2011,2011,2359,0.06,66,43,
WTSNVILE.C,11/17/2011,2011,2359,0.27,66,45,
WTSNVILE.C,11/18/2011,2011,2359,0.11,66,43,
WTSNVILE.C,11/19/2011,2011,2359,0.07,66,43,
WTSNVILE.C,11/20/2011,2011,2359,0.09,65,42,
WTSNVILE.C,11/21/2011,2011,2359,0.07,64,42,
WTSNVILE.C,11/22/2011,2011,2359,0.12,64,41,
WTSNVILE.C,11/23/2011,2011,2359,0.06,64,42,
WTSNVILE.C,11/24/2011,2011,2359,0.11,63,42,
WTSNVILE.C,11/25/2011,2011,2359,0.16,63,41,
WTSNVILE.C,11/26/2011,2011,2359,0.19,64,40,
WTSNVILE.C,11/27/2011,2011,2359,0.08,63,40,
WTSNVILE.C,11/28/2011,2011,2359,0.14,62,41,
WTSNVILE.C,11/29/2011,2011,2359,0.14,63,40,
WTSNVILE.C,11/30/2011,2011,2359,0.11,63,40,
WTSNVILE.C,12/1/2011,2011,2359,0.09,63,40,
WTSNVILE.C,12/2/2011,2011,2359,0.09,63,39,
WTSNVILE.C,12/3/2011,2011,2359,0.09,64,40,
WTSNVILE.C,12/4/2011,2011,2359,0.03,63,40,
WTSNVILE.C,12/5/2011,2011,2359,0.13,63,41,
WTSNVILE.C,12/6/2011,2011,2359,0.07,62,41,
WTSNVILE.C,12/7/2011,2011,2359,0.19,63,41,
WTSNVILE.C,12/8/2011,2011,2359,0.09,62,39,
WTSNVILE.C,12/9/2011,2011,2359,0.16,62,40,
WTSNVILE.C,12/10/2011,2011,2359,0.18,62,41,
WTSNVILE.C,12/11/2011,2011,2359,0.16,62,41,
WTSNVILE.C,12/12/2011,2011,2359,0.19,60,40,
WTSNVILE.C,12/13/2011,2011,2359,0.13,60,41,
WTSNVILE.C,12/14/2011,2011,2359,0.2,59,40,
WTSNVILE.C,12/15/2011,2011,2359,0.13,59,40,
WTSNVILE.C,12/16/2011,2011,2359,0.15,60,38,
WTSNVILE.C,12/17/2011,2011,2359,0.04,61,38,
WTSNVILE.C,12/18/2011,2011,2359,0.17,60,39,
WTSNVILE.C,12/19/2011,2011,2359,0.14,61,39,
WTSNVILE.C,12/20/2011,2011,2359,0.16,59,38,
WTSNVILE.C,12/21/2011,2011,2359,0.12,58,37,
WTSNVILE.C,12/22/2011,2011,2359,0.25,58,37,
WTSNVILE.C,12/23/2011,2011,2359,0.12,60,37,
WTSNVILE.C,12/24/2011,2011,2359,0.1,61,37,
WTSNVILE.C,12/25/2011,2011,2359,0.09,60,38,
WTSNVILE.C,12/26/2011,2011,2359,0.08,60,37,
WTSNVILE.C,12/27/2011,2011,2359,0.08,60,39,
WTSNVILE.C,12/28/2011,2011,2359,0.12,59,39,
WTSNVILE.C,12/29/2011,2011,2359,0.22,58,39,
WTSNVILE.C,12/30/2011,2011,2359,0.33,60,39,
WTSNVILE.C,12/31/2011,2011,2359,0.08,60,40,
WTSNVILE.C,1/1/2012,2012,2359,0.09,61,40,
WTSNVILE.C,1/2/2012,2012,2359,0.23,60,39,
WTSNVILE.C,1/3/2012,2012,2359,0.11,60,39,
WTSNVILE.C,1/4/2012,2012,2359,0.19,60,39,
WTSNVILE.C,1/5/2012,2012,2359,0.33,60,39,
WTSNVILE.C,1/6/2012,2012,2359,0.06,60,39,
WTSNVILE.C,1/7/2012,2012,2359,0.13,61,38,
WTSNVILE.C,1/8/2012,2012,2359,0.1,61,40,
WTSNVILE.C,1/9/2012,2012,2359,0.06,61,41,
WTSNVILE.C,1/10/2012,2012,2359,0.2,62,41,
WTSNVILE.C,1/11/2012,2012,2359,0.08,60,39,
WTSNVILE.C,1/12/2012,2012,2359,0.12,62,40,
WTSNVILE.C,1/13/2012,2012,2359,0.11,62,39,
WTSNVILE.C,1/14/2012,2012,2359,0.11,61,39,
WTSNVILE.C,1/15/2012,2012,2359,0.13,61,39,
WTSNVILE.C,1/16/2012,2012,2359,0.1,61,39,
WTSNVILE.C,1/17/2012,2012,2359,0.09,62,38,
WTSNVILE.C,1/18/2012,2012,2359,0.15,63,38,
WTSNVILE.C,1/19/2012,2012,2359,0.23,61,39,
WTSNVILE.C,1/20/2012,2012,2359,0.16,60,40,
WTSNVILE.C,1/21/2012,2012,2359,0.17,60,39,
WTSNVILE.C,1/22/2012,2012,2359,0.12,60,40,
WTSNVILE.C,1/23/2012,2012,2359,0.19,60,39,
WTSNVILE.C,1/24/2012,2012,2359,0.36,61,40,
WTSNVILE.C,1/25/2012,2012,2359,0.2,62,40,
WTSNVILE.C,1/26/2012,2012,2359,0.09,61,41,
WTSNVILE.C,1/27/2012,2012,2359,0.23,61,41,
WTSNVILE.C,1/28/2012,2012,2359,0.2,61,41,
WTSNVILE.C,1/29/2012,2012,2359,0.14,62,40,
WTSNVILE.C,1/30/2012,2012,2359,0.08,62,40,
WTSNVILE.C,1/31/2012,2012,2359,0.11,61,39,
WTSNVILE.C,2/1/2012,2012,2359,0,61,40,
WTSNVILE.C,2/2/2012,2012,2359,0,68,36,
WTSNVILE.C,2/3/2012,2012,2359,0,70,33,
WTSNVILE.C,2/4/2012,2012,2359,0,70,36,
WTSNVILE.C,2/5/2012,2012,2359,0,71,37,
WTSNVILE.C,2/6/2012,2012,2359,0,64,41,
WTSNVILE.C,2/7/2012,2012,2359,0,60,46,
WTSNVILE.C,2/8/2012,2012,2359,0,69,40,
WTSNVILE.C,2/9/2012,2012,2359,0,76,41,
WTSNVILE.C,2/10/2012,2012,2359,0,62,38,
WTSNVILE.C,2/11/2012,2012,2359,0,61,47,
WTSNVILE.C,2/12/2012,2012,2359,0,59,47,
WTSNVILE.C,2/13/2012,2012,2359,0,54,39,
WTSNVILE.C,2/14/2012,2012,2359,0,57,35,
WTSNVILE.C,2/15/2012,2012,2359,0,57,36,
WTSNVILE.C,2/16/2012,2012,2359,0,63,32,
WTSNVILE.C,2/17/2012,2012,2359,0,60,33,
WTSNVILE.C,2/18/2012,2012,2359,0,59,38,
WTSNVILE.C,2/19/2012,2012,2359,0,56,34,
WTSNVILE.C,2/20/2012,2012,2359,0,60,42,
WTSNVILE.C,2/21/2012,2012,2359,0,66,40,
WTSNVILE.C,2/22/2012,2012,2359,0,73,42,
WTSNVILE.C,2/23/2012,2012,2359,0,75,40,
WTSNVILE.C,2/24/2012,2012,2359,0,74,37,
WTSNVILE.C,2/25/2012,2012,2359,0,62,36,
WTSNVILE.C,2/26/2012,2012,2359,0,59,31,
WTSNVILE.C,2/27/2012,2012,2359,0,54,33,
WTSNVILE.C,2/28/2012,2012,2359,0,54,31,
WTSNVILE.C,2/29/2012,2012,2359,0,55,40,
WTSNVILE.C,3/1/2012,2012,2359,0,52,35,
WTSNVILE.C,3/2/2012,2012,2359,0,65,33,
WTSNVILE.C,3/3/2012,2012,2359,0,72,33,
WTSNVILE.C,3/4/2012,2012,2359,0,79,38,
WTSNVILE.C,3/5/2012,2012,2359,0,66,39,
WTSNVILE.C,3/6/2012,2012,2359,0,59,37,
WTSNVILE.C,3/7/2012,2012,2359,0,63,36,
WTSNVILE.C,3/8/2012,2012,2359,0,72,31,
WTSNVILE.C,3/9/2012,2012,2359,0,79,32,
WTSNVILE.C,3/10/2012,2012,2359,0,59,36,
WTSNVILE.C,3/11/2012,2012,2359,0,57,42,
WTSNVILE.C,3/12/2012,2012,2359,0,58,42,
WTSNVILE.C,3/13/2012,2012,2359,0.14,56,48,
WTSNVILE.C,3/14/2012,2012,2359,0.07,57,51,
WTSNVILE.C,3/15/2012,2012,2359,0.1,58,52,
WTSNVILE.C,3/16/2012,2012,2359,0.1,59,48,
WTSNVILE.C,3/17/2012,2012,2359,0.13,49,41,
WTSNVILE.C,3/18/2012,2012,2359,0,54,37,
WTSNVILE.C,3/19/2012,2012,2359,0,55,34,
WTSNVILE.C,3/20/2012,2012,2359,0,65,45,
WTSNVILE.C,3/21/2012,2012,2359,0,74,41,
WTSNVILE.C,3/22/2012,2012,2359,0,59,43,
WTSNVILE.C,3/23/2012,2012,2359,0,61,35,
WTSNVILE.C,3/24/2012,2012,2359,0.13,57,40,
WTSNVILE.C,3/25/2012,2012,2359,0,61,42,
WTSNVILE.C,3/26/2012,2012,2359,0,58,40,
WTSNVILE.C,3/27/2012,2012,2359,0.64,66,44,
WTSNVILE.C,3/28/2012,2012,2359,0.06,62,50,
WTSNVILE.C,3/29/2012,2012,2359,0,65,48,
WTSNVILE.C,3/30/2012,2012,2359,0,65,49,
WTSNVILE.C,3/31/2012,2012,2359,0.48,58,43,
WTSNVILE.C,4/1/2012,2012,2359,0.01,62,40,
WTSNVILE.C,4/2/2012,2012,2359,0,64,38,
WTSNVILE.C,4/3/2012,2012,2359,0.01,65,43,
WTSNVILE.C,4/4/2012,2012,2359,0,63,38,
WTSNVILE.C,4/5/2012,2012,2359,0,60,33,
WTSNVILE.C,4/6/2012,2012,2359,0,63,32,
WTSNVILE.C,4/7/2012,2012,2359,0,70,36,
WTSNVILE.C,4/8/2012,2012,2359,0,69,39,
WTSNVILE.C,4/9/2012,2012,2359,0,67,36,
WTSNVILE.C,4/10/2012,2012,2359,0.33,55,45,
WTSNVILE.C,4/11/2012,2012,2359,0.07,58,48,
WTSNVILE.C,4/12/2012,2012,2359,0.74,59,47,
WTSNVILE.C,4/13/2012,2012,2359,1.17,58,41,
WTSNVILE.C,4/14/2012,2012,2359,0,61,40,
WTSNVILE.C,4/15/2012,2012,2359,0,60,46,
WTSNVILE.C,4/16/2012,2012,2359,0,67,43,
WTSNVILE.C,4/17/2012,2012,2359,0,67,44,
WTSNVILE.C,4/18/2012,2012,2359,0,68,49,
WTSNVILE.C,4/19/2012,2012,2359,0,73,48,
WTSNVILE.C,4/20/2012,2012,2359,0,82,51,
WTSNVILE.C,4/21/2012,2012,2359,0,87,52,
WTSNVILE.C,4/22/2012,2012,2359,0,59,50,
WTSNVILE.C,4/23/2012,2012,2359,0.03,66,52,
WTSNVILE.C,4/24/2012,2012,2359,0,71,52,
WTSNVILE.C,4/25/2012,2012,2359,0.14,72,54,
WTSNVILE.C,4/26/2012,2012,2359,0.18,67,45,
WTSNVILE.C,4/27/2012,2012,2359,0,68,39,
WTSNVILE.C,4/28/2012,2012,2359,0,69,44,
WTSNVILE.C,4/29/2012,2012,2359,0,72,46,
WTSNVILE.C,4/30/2012,2012,2359,0,68,47,
WTSNVILE.C,5/1/2012,2012,2359,0,65,47,
WTSNVILE.C,5/2/2012,2012,2359,0,63,45,
WTSNVILE.C,5/3/2012,2012,2359,0,66,48,
WTSNVILE.C,5/4/2012,2012,2359,0.02,68,44,
WTSNVILE.C,5/5/2012,2012,2359,0,72,39,
WTSNVILE.C,5/6/2012,2012,2359,0,79,42,
WTSNVILE.C,5/7/2012,2012,2359,0,85,43,
WTSNVILE.C,5/8/2012,2012,2359,0,72,46,
WTSNVILE.C,5/9/2012,2012,2359,0,66,45,
WTSNVILE.C,5/10/2012,2012,2359,0,68,43,
WTSNVILE.C,5/11/2012,2012,2359,0,66,42,
WTSNVILE.C,5/12/2012,2012,2359,0,67,47,
WTSNVILE.C,5/13/2012,2012,2359,0,64,50,
WTSNVILE.C,5/14/2012,2012,2359,0,70,48,
WTSNVILE.C,5/15/2012,2012,2359,0,68,45,
WTSNVILE.C,5/16/2012,2012,2359,0,68,45,
WTSNVILE.C,5/17/2012,2012,2359,0,67,48,
WTSNVILE.C,5/18/2012,2012,2359,0,67,46,
WTSNVILE.C,5/19/2012,2012,2359,0,68,48,
WTSNVILE.C,5/20/2012,2012,2359,0,75,44,
WTSNVILE.C,5/21/2012,2012,2359,0,70,50,
WTSNVILE.C,5/22/2012,2012,2359,0,75,46,
WTSNVILE.C,5/23/2012,2012,2359,0,76,44,
WTSNVILE.C,5/24/2012,2012,2359,0,73,43,
WTSNVILE.C,5/25/2012,2012,2359,0,66,40,
WTSNVILE.C,5/26/2012,2012,2359,0,62,46,
WTSNVILE.C,5/27/2012,2012,2359,0,66,47,
WTSNVILE.C,5/28/2012,2012,2359,0,69,43,
WTSNVILE.C,5/29/2012,2012,2359,0,66,42,
WTSNVILE.C,5/30/2012,2012,2359,0,67,45,
WTSNVILE.C,5/31/2012,2012,2359,0,71,44,
WTSNVILE.C,6/1/2012,2012,2359,0,67,48,
WTSNVILE.C,6/2/2012,2012,2359,0.01,68,52,
WTSNVILE.C,6/3/2012,2012,2359,0,72,51,
WTSNVILE.C,6/4/2012,2012,2359,0.25,65,45,
WTSNVILE.C,6/5/2012,2012,2359,0.02,71,47,
WTSNVILE.C,6/6/2012,2012,2359,0,71,42,
WTSNVILE.C,6/7/2012,2012,2359,0,76,43,
WTSNVILE.C,6/8/2012,2012,2359,0,75,47,
WTSNVILE.C,6/9/2012,2012,2359,0,76,42,
WTSNVILE.C,6/10/2012,2012,2359,0,88,44,
WTSNVILE.C,6/11/2012,2012,2359,0,78,47,
WTSNVILE.C,6/12/2012,2012,2359,0,72,47,
WTSNVILE.C,6/13/2012,2012,2359,0.01,66,51,
WTSNVILE.C,6/14/2012,2012,2359,0,62,50,
WTSNVILE.C,6/15/2012,2012,2359,0,69,50,
WTSNVILE.C,6/16/2012,2012,2359,0,82,48,
WTSNVILE.C,6/17/2012,2012,2359,0,71,53,
WTSNVILE.C,6/18/2012,2012,2359,0,64,51,
WTSNVILE.C,6/19/2012,2012,2359,0,66,49,
WTSNVILE.C,6/20/2012,2012,2359,0,68,46,
WTSNVILE.C,6/21/2012,2012,2359,0,63,51,
WTSNVILE.C,6/22/2012,2012,2359,0,66,53,
WTSNVILE.C,6/23/2012,2012,2359,0.02,70,49,
WTSNVILE.C,6/24/2012,2012,2359,0.01,70,44,
WTSNVILE.C,6/25/2012,2012,2359,0,70,42,
WTSNVILE.C,6/26/2012,2012,2359,0,76,51,
WTSNVILE.C,6/27/2012,2012,2359,0,74,46,
WTSNVILE.C,6/28/2012,2012,2359,0,77,45,
WTSNVILE.C,6/29/2012,2012,2359,0,71,52,
WTSNVILE.C,6/30/2012,2012,2359,0,72,57,
WTSNVILE.C,7/1/2012,2012,2359,0.05,74,58,
WTSNVILE.C,7/2/2012,2012,2359,0.02,67,51,
WTSNVILE.C,7/3/2012,2012,2359,0,70,52,
WTSNVILE.C,7/4/2012,2012,2359,0,63,53,
WTSNVILE.C,7/5/2012,2012,2359,0.01,69,50,
WTSNVILE.C,7/6/2012,2012,2359,0,69,45,
WTSNVILE.C,7/7/2012,2012,2359,0,67,48,
WTSNVILE.C,7/8/2012,2012,2359,0,66,51,
WTSNVILE.C,7/9/2012,2012,2359,0,72,49,
WTSNVILE.C,7/10/2012,2012,2359,0,67,48,
WTSNVILE.C,7/11/2012,2012,2359,0,68,51,
WTSNVILE.C,7/12/2012,2012,2359,0,68,51,
WTSNVILE.C,7/13/2012,2012,2359,0,66,52,
WTSNVILE.C,7/14/2012,2012,2359,0,64,52,
WTSNVILE.C,7/15/2012,2012,2359,0,66,51,
WTSNVILE.C,7/16/2012,2012,2359,0.01,68,54,
WTSNVILE.C,7/17/2012,2012,2359,0,71,51,
WTSNVILE.C,7/18/2012,2012,2359,0,71,51,
WTSNVILE.C,7/19/2012,2012,2359,0,74,50,
WTSNVILE.C,7/20/2012,2012,2359,0,76,47,
WTSNVILE.C,7/21/2012,2012,2359,0.01,78,49,
WTSNVILE.C,7/22/2012,2012,2359,0,65,53,
WTSNVILE.C,7/23/2012,2012,2359,0,66,53,
WTSNVILE.C,7/24/2012,2012,2359,0,68,56,
WTSNVILE.C,7/25/2012,2012,2359,0,69,56,
WTSNVILE.C,7/26/2012,2012,2359,0,67,55,
WTSNVILE.C,7/27/2012,2012,2359,0,67,54,
WTSNVILE.C,7/28/2012,2012,2359,0,67,53,
WTSNVILE.C,7/29/2012,2012,2359,0.01,67,54,
WTSNVILE.C,7/30/2012,2012,2359,0,68,52,
WTSNVILE.C,7/31/2012,2012,2359,0,69,51,
WTSNVILE.C,8/1/2012,2012,2359,0,67,52,
WTSNVILE.C,8/2/2012,2012,2359,0.01,67,51,
WTSNVILE.C,8/3/2012,2012,2359,0,65,51,
WTSNVILE.C,8/4/2012,2012,2359,0,64,54,
WTSNVILE.C,8/5/2012,2012,2359,0,70,50,
WTSNVILE.C,8/6/2012,2012,2359,0.01,80,45,
WTSNVILE.C,8/7/2012,2012,2359,0,77,48,
WTSNVILE.C,8/8/2012,2012,2359,0,77,47,
WTSNVILE.C,8/9/2012,2012,2359,0.01,73,49,
WTSNVILE.C,8/10/2012,2012,2359,0,72,50,
WTSNVILE.C,8/11/2012,2012,2359,0,69,51,
WTSNVILE.C,8/12/2012,2012,2359,0,76,52,
WTSNVILE.C,8/13/2012,2012,2359,0,71,52,
WTSNVILE.C,8/14/2012,2012,2359,0,71,52,
WTSNVILE.C,8/15/2012,2012,2359,0,69,52,
WTSNVILE.C,8/16/2012,2012,2359,0,72,51,
WTSNVILE.C,8/17/2012,2012,2359,0,80,54,
WTSNVILE.C,8/18/2012,2012,2359,0,76,52,
WTSNVILE.C,8/19/2012,2012,2359,0,73,50,
WTSNVILE.C,8/20/2012,2012,2359,0,68,48,
WTSNVILE.C,8/21/2012,2012,2359,0.01,67,52,
WTSNVILE.C,8/22/2012,2012,2359,0,68,53,
WTSNVILE.C,8/23/2012,2012,2359,0.01,67,54,
WTSNVILE.C,8/24/2012,2012,2359,0,66,52,
WTSNVILE.C,8/25/2012,2012,2359,0,64,54,
WTSNVILE.C,8/26/2012,2012,2359,0,70,48,
WTSNVILE.C,8/27/2012,2012,2359,0.01,78,43,
WTSNVILE.C,8/28/2012,2012,2359,0.01,83,47,
WTSNVILE.C,8/29/2012,2012,2359,0,78,46,
WTSNVILE.C,8/30/2012,2012,2359,0,64,48,
WTSNVILE.C,8/31/2012,2012,2359,0.01,68,50,
WTSNVILE.C,9/1/2012,2012,2359,0.01,68,50,
WTSNVILE.C,9/2/2012,2012,2359,0,72,49,
WTSNVILE.C,9/3/2012,2012,2359,0,69,50,
WTSNVILE.C,9/4/2012,2012,2359,0,67,51,
WTSNVILE.C,9/5/2012,2012,2359,0,69,53,
WTSNVILE.C,9/6/2012,2012,2359,0,71,53,
WTSNVILE.C,9/7/2012,2012,2359,0.01,72,49,
WTSNVILE.C,9/8/2012,2012,2359,0,73,49,
WTSNVILE.C,9/9/2012,2012,2359,0,78,48,
WTSNVILE.C,9/10/2012,2012,2359,0,67,45,
WTSNVILE.C,9/11/2012,2012,2359,0,68,52,
WTSNVILE.C,9/12/2012,2012,2359,0,74,52,
WTSNVILE.C,9/13/2012,2012,2359,0,71,54,
WTSNVILE.C,9/14/2012,2012,2359,0,72,50,
WTSNVILE.C,9/15/2012,2012,2359,0,72,47,
WTSNVILE.C,9/16/2012,2012,2359,0.01,68,47,
WTSNVILE.C,9/17/2012,2012,2359,0,65,50,
WTSNVILE.C,9/18/2012,2012,2359,0,68,48,
WTSNVILE.C,9/19/2012,2012,2359,0,72,42,
WTSNVILE.C,9/20/2012,2012,2359,0,72,44,
WTSNVILE.C,9/21/2012,2012,2359,0,73,44,
WTSNVILE.C,9/22/2012,2012,2359,0,70,46,
WTSNVILE.C,9/23/2012,2012,2359,0,70,47,
WTSNVILE.C,9/24/2012,2012,2359,0,66,51,
WTSNVILE.C,9/25/2012,2012,2359,0,67,52,
WTSNVILE.C,9/26/2012,2012,2359,0,65,52,
WTSNVILE.C,9/27/2012,2012,2359,0,68,52,
WTSNVILE.C,9/28/2012,2012,2359,0,66,52,
WTSNVILE.C,9/29/2012,2012,2359,0,69,53,
WTSNVILE.C,9/30/2012,2012,2359,0.01,74,51,
WTSNVILE.C,10/1/2012,2012,2359,0,104,48,
WTSNVILE.C,10/2/2012,2012,2359,0,73,51,
WTSNVILE.C,10/3/2012,2012,2359,0,74,48,
WTSNVILE.C,10/4/2012,2012,2359,0,69,49,
WTSNVILE.C,10/5/2012,2012,2359,0,74,49,
WTSNVILE.C,10/6/2012,2012,2359,0,77,47,
WTSNVILE.C,10/7/2012,2012,2359,0.01,72,44,
WTSNVILE.C,10/8/2012,2012,2359,0,71,42,
WTSNVILE.C,10/9/2012,2012,2359,0,74,50,
WTSNVILE.C,10/10/2012,2012,2359,0.07,68,54,
WTSNVILE.C,10/11/2012,2012,2359,0.09,59,52,
WTSNVILE.C,10/12/2012,2012,2359,0.01,65,53,
WTSNVILE.C,10/13/2012,2012,2359,0,76,44,
WTSNVILE.C,10/14/2012,2012,2359,0.01,79,47,
WTSNVILE.C,10/15/2012,2012,2359,0,80,47,
WTSNVILE.C,10/16/2012,2012,2359,0,80,51,
WTSNVILE.C,10/17/2012,2012,2359,0.01,89,48,
WTSNVILE.C,10/18/2012,2012,2359,0,89,45,
WTSNVILE.C,10/19/2012,2012,2359,0,75,57,
WTSNVILE.C,10/20/2012,2012,2359,0.01,68,49,
WTSNVILE.C,10/21/2012,2012,2359,0.01,64,40,
WTSNVILE.C,10/22/2012,2012,2359,0.18,65,47,
WTSNVILE.C,10/23/2012,2012,2359,0.13,63,40,
WTSNVILE.C,10/24/2012,2012,2359,0.04,66,39,
WTSNVILE.C,10/25/2012,2012,2359,0,71,51,
WTSNVILE.C,10/26/2012,2012,2359,0,76,41,
WTSNVILE.C,10/27/2012,2012,2359,0,81,44,
WTSNVILE.C,10/28/2012,2012,2359,0,83,45,
WTSNVILE.C,10/29/2012,2012,2359,0.01,76,49,
WTSNVILE.C,10/30/2012,2012,2359,0.02,74,50,
WTSNVILE.C,10/31/2012,2012,2359,0.02,61,52,
WTSNVILE.C,11/1/2012,2012,2359,0.14,63,55,
WTSNVILE.C,11/2/2012,2012,2359,0,71,45,
WTSNVILE.C,11/3/2012,2012,2359,0,80,42,
WTSNVILE.C,11/4/2012,2012,2359,0,89,47,
WTSNVILE.C,11/5/2012,2012,2359,0,101,47,
WTSNVILE.C,11/6/2012,2012,2359,0,83,44,
WTSNVILE.C,11/7/2012,2012,2359,0,61,49,
WTSNVILE.C,11/8/2012,2012,2359,0.08,62,38,
WTSNVILE.C,11/9/2012,2012,2359,0.14,58,36,
WTSNVILE.C,11/10/2012,2012,2359,0,63,33,
WTSNVILE.C,11/11/2012,2012,2359,0.01,65,30,
WTSNVILE.C,11/12/2012,2012,2359,0,69,31,
WTSNVILE.C,11/13/2012,2012,2359,0.01,77,35,
WTSNVILE.C,11/14/2012,2012,2359,0,79,40,
WTSNVILE.C,11/15/2012,2012,2359,0,71,38,
WTSNVILE.C,11/16/2012,2012,2359,0.14,64,45,
WTSNVILE.C,11/17/2012,2012,2359,0.38,60,54,
WTSNVILE.C,11/18/2012,2012,2359,0.42,64,43,
WTSNVILE.C,11/19/2012,2012,2359,0,67,41,
WTSNVILE.C,11/20/2012,2012,2359,0,65,43,
WTSNVILE.C,11/21/2012,2012,2359,0.29,66,44,
WTSNVILE.C,11/22/2012,2012,2359,0.01,68,38,
WTSNVILE.C,11/23/2012,2012,2359,0.01,76,39,
WTSNVILE.C,11/24/2012,2012,2359,0,78,38,
WTSNVILE.C,11/25/2012,2012,2359,0.01,68,36,
WTSNVILE.C,11/26/2012,2012,2359,0.01,64,35,
WTSNVILE.C,11/27/2012,2012,2359,0,63,45,
WTSNVILE.C,11/28/2012,2012,2359,0.45,62,43,
WTSNVILE.C,11/29/2012,2012,2359,0.04,58,45,
WTSNVILE.C,11/30/2012,2012,2359,2.13,61,55,
WTSNVILE.C,12/1/2012,2012,2359,0.93,64,55,
WTSNVILE.C,12/2/2012,2012,2359,1.14,60,49,
WTSNVILE.C,12/3/2012,2012,2359,0,62,41,
WTSNVILE.C,12/4/2012,2012,2359,0,61,46,
WTSNVILE.C,12/5/2012,2012,2359,0.47,63,54,
WTSNVILE.C,12/6/2012,2012,2359,0.01,62,44,
WTSNVILE.C,12/7/2012,2012,2359,0,67,38,
WTSNVILE.C,12/8/2012,2012,2359,0.01,68,34,
WTSNVILE.C,12/9/2012,2012,2359,0.01,68,37,
WTSNVILE.C,12/10/2012,2012,2359,0.18,62,41,
WTSNVILE.C,12/11/2012,2012,2359,0.16,62,41,
WTSNVILE.C,12/12/2012,2012,2359,0.19,60,40,
WTSNVILE.C,12/13/2012,2012,2359,0.13,60,41,
WTSNVILE.C,12/14/2012,2012,2359,0.2,59,40,
